"name","category","total","weekly","monthly","timestamp"
"@cosmos-kit/station-extension","cosmos-kit-wallets",369444,4910,21268,"2025-03-20"
"@cosmos-kit/coin98","cosmos-kit-wallets",64462,1594,5506,"2025-03-20"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",496855,8713,33150,"2025-03-20"
"@cosmos-kit/exodus","cosmos-kit-wallets",58626,1573,5166,"2025-03-20"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",328829,5996,24323,"2025-03-20"
"@cosmos-kit/leap","cosmos-kit-wallets",476676,8873,33030,"2025-03-20"
"@cosmos-kit/xdefi","cosmos-kit-wallets",365896,4735,21178,"2025-03-20"
"@cosmos-kit/web3auth","cosmos-kit-wallets",25370,696,2877,"2025-03-20"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",5700,106,230,"2025-03-20"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",422575,6788,26835,"2025-03-20"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",61110,1474,5210,"2025-03-20"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",418148,6436,26065,"2025-03-20"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",70597,913,2795,"2025-03-20"
"@cosmos-kit/station","cosmos-kit-wallets",368970,4875,21190,"2025-03-20"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",59805,1489,5259,"2025-03-20"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",467722,8003,31376,"2025-03-20"
"@cosmos-kit/initia","cosmos-kit-wallets",5281,68,107,"2025-03-20"
"@cosmos-kit/frontier","cosmos-kit-wallets",57900,823,2545,"2025-03-20"
"@cosmos-kit/trust","cosmos-kit-wallets",337269,6089,24497,"2025-03-20"
"@cosmos-kit/compass","cosmos-kit-wallets",66670,1565,5605,"2025-03-20"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",492902,8976,34503,"2025-03-20"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",514521,9179,35157,"2025-03-20"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",12031,90,506,"2025-03-20"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",72029,1568,5708,"2025-03-20"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",381801,4967,21762,"2025-03-20"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",332932,4872,21467,"2025-03-20"
"@cosmos-kit/omni","cosmos-kit-wallets",67876,1732,5862,"2025-03-20"
"@cosmos-kit/keplr","cosmos-kit-wallets",492986,9404,35019,"2025-03-20"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",69782,1750,5846,"2025-03-20"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",456601,7809,30726,"2025-03-20"
"@cosmwasm/ts-codegen","cosmwasm",999204,12337,51682,"2025-03-20"
"@cosmwasm/ts-codegen-types","cosmwasm",45261,505,1838,"2025-03-20"
"@cosmwasm/ts-codegen-ast","cosmwasm",45930,543,1924,"2025-03-20"
"wasm-ast-types","cosmwasm",951327,11453,49155,"2025-03-20"
"cosmwasm-typescript-gen","cosmwasm",5719,9,284,"2025-03-20"
"@interchain-ui/react","interchain-ui",159320,4976,14871,"2025-03-20"
"@interchain-ui/vue","interchain-ui",7575,150,166,"2025-03-20"
"@cosmology/telescope","telescope",437264,7471,30927,"2025-03-20"
"@cosmology/lcd","telescope",500860,8653,41977,"2025-03-20"
"@cosmology/ast","telescope",496449,9819,43505,"2025-03-20"
"@cosmology/types","telescope",685695,13350,60983,"2025-03-20"
"@cosmology/utils","telescope",686132,13406,61022,"2025-03-20"
"@cosmology/proto-parser","telescope",685257,13402,61062,"2025-03-20"
"@osmonauts/telescope","telescope",238212,1830,5716,"2025-03-20"
"@osmonauts/lcd","telescope",1002488,26120,98541,"2025-03-20"
"@osmonauts/ast","telescope",236233,1795,5580,"2025-03-20"
"@osmonauts/utils","telescope",225025,1991,5346,"2025-03-20"
"@osmonauts/types","telescope",238649,1790,5261,"2025-03-20"
"@osmonauts/proto-parser","telescope",239639,1789,5291,"2025-03-20"
"@dydxprotocol/v4-client-js","dydx",191647,20170,68533,"2025-03-20"
"stargazejs","stargaze",6863,14,51,"2025-03-20"
"@stargaze-zone/chain","stargaze",926,0,2,"2025-03-20"
"@stargaze-zone/contracts","stargaze",1078,0,23,"2025-03-20"
"stargaze-query","stargaze",1619,31,50,"2025-03-20"
"stridejs","stride",21110,65,485,"2025-03-20"
"quicksilverjs","quicksilver",4461,1,50,"2025-03-20"
"juno-network","juno",17866,57,624,"2025-03-20"
"@juno-network/assets","juno",1853,30,34,"2025-03-20"
"@osmonauts/math","osmosis",29652,375,1884,"2025-03-20"
"osmojs","osmosis",323374,4207,16872,"2025-03-20"
"osmo-query","osmosis",21063,271,1243,"2025-03-20"
"@chain-registry/client","chain-registry",621748,12764,54845,"2025-03-20"
"@chain-registry/types","chain-registry",2305940,41604,177539,"2025-03-20"
"@chain-registry/keplr","chain-registry",1013228,17959,71212,"2025-03-20"
"@chain-registry/cosmostation","chain-registry",819278,12856,53899,"2025-03-20"
"@chain-registry/osmosis","chain-registry",86986,1742,5975,"2025-03-20"
"@chain-registry/juno","chain-registry",40396,1382,4087,"2025-03-20"
"@chain-registry/assets","chain-registry",62953,2071,6874,"2025-03-20"
"@chain-registry/utils","chain-registry",795704,14124,66712,"2025-03-20"
"chain-registry","chain-registry",998153,16001,69572,"2025-03-20"
"cosmjs-utils","cosmology",20570,259,1105,"2025-03-20"
"@cosmology/cli","cosmology",7075,269,409,"2025-03-20"
"@cosmology/core","cosmology",18067,280,613,"2025-03-20"
"cosmology","cosmology",6649,2,352,"2025-03-20"
"interchain","cosmology",67511,877,7940,"2025-03-20"
"interchain-query","cosmology",12520,307,869,"2025-03-20"
"create-cosmwasm-app","cosmology",1223,1,8,"2025-03-20"
"@cosmology-ui/react","cosmology",9605,99,164,"2025-03-20"
"starshipjs","starship",10352,206,1220,"2025-03-20"
"@starship-ci/cli","starship",7586,156,1008,"2025-03-20"
"@starship-ci/client","starship",8185,132,963,"2025-03-20"
"@launchql/db-templates","launchql",3506,135,151,"2025-03-20"
"@launchql/db-transform","launchql",1520,61,70,"2025-03-20"
"@launchql/ext-achievements","launchql",1802,74,76,"2025-03-20"
"@launchql/ext-jobs-queue","launchql",2239,82,85,"2025-03-20"
"@launchql/ext-jwt-claims","launchql",1980,75,84,"2025-03-20"
"@launchql/ext-types","launchql",2414,123,131,"2025-03-20"
"@launchql/faker","launchql",2032,105,122,"2025-03-20"
"@launchql/inflection","launchql",2171,89,92,"2025-03-20"
"@launchql/totp","launchql",2043,106,110,"2025-03-20"
"@pgql/parse","launchql",38266,11,145,"2025-03-20"
"@pgsql/deparser","launchql",,,,"2025-03-20"
"@pgsql/enums","launchql",901,0,4,"2025-03-20"
"@pgsql/parser","launchql",16157,14,3939,"2025-03-20"
"@pgsql/types","launchql",916459,34590,148465,"2025-03-20"
"@pgsql/utils","launchql",176584,11632,43814,"2025-03-20"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",45130,2036,8966,"2025-03-20"
"graphile-column-privileges-mutations","launchql",2991,67,251,"2025-03-20"
"libpg-query","launchql",2731478,67137,231701,"2025-03-20"
"pg-proto-parser","launchql",4720,30,107,"2025-03-20"
"pg-query-native-latest","launchql",342,4,15,"2025-03-20"
"pg-utils","launchql",605,5,11,"2025-03-20"
"pgsql-deparser","launchql",2169091,64778,215099,"2025-03-20"
"pgsql-enums","launchql",2190379,64792,215085,"2025-03-20"
"pgsql-parser","launchql",2001376,53191,171603,"2025-03-20"
"@protobufs/cosmos","protobufs",346918,2087,6275,"2025-03-20"
"@protobufs/google","protobufs",360534,2482,7678,"2025-03-20"
"@protobufs/gogoproto","protobufs",360257,2464,7602,"2025-03-20"
"@protobufs/cosmwasm","protobufs",140851,310,1459,"2025-03-20"
"@protobufs/tendermint","protobufs",343659,2067,6229,"2025-03-20"
"@protobufs/ibc","protobufs",144687,477,1954,"2025-03-20"
"@protobufs/cosmos_proto","protobufs",346521,2067,6234,"2025-03-20"
"@protobufs/osmosis","protobufs",10006,51,426,"2025-03-20"
"@protobufs/secret","protobufs",451,0,2,"2025-03-20"
"@protobufs/juno","protobufs",1512,0,101,"2025-03-20"
"@protobufs/akash","protobufs",548,0,4,"2025-03-20"
"@protobufs/regen","protobufs",519,0,5,"2025-03-20"
"@protobufs/pylons","protobufs",354,0,2,"2025-03-20"
"@protobufs/stargaze","protobufs",577,4,18,"2025-03-20"
"@protobufs/bcna","protobufs",450,0,4,"2025-03-20"
"@protobufs/comdex","protobufs",386,0,4,"2025-03-20"
"@protobufs/evmos","protobufs",290,0,3,"2025-03-20"
"@protobufs/axelar","protobufs",254,0,3,"2025-03-20"
"@protobufs/amino","protobufs",147940,479,2049,"2025-03-20"
"@cosmology/protobufjs","protobufs",809834,13358,61375,"2025-03-20"
"@pyramation/protobufjs","protobufs",227630,1795,5154,"2025-03-20"
"ast-stringify","utils",851360,11691,49480,"2025-03-20"
"nested-obj","utils",221409,12138,45656,"2025-03-20"
"strfy-json","utils",,,,"2025-03-20"
"schema-typescript","utils",12271,100,686,"2025-03-20"
"etag-hash","utils",48659,241,1726,"2025-03-20"
"uuid-hash","utils",14397,156,1252,"2025-03-20"
"inquirerer","utils",868368,11880,50652,"2025-03-20"
"publish-scripts","utils",15305,187,633,"2025-03-20"
"skitch-template","utils",1303,2,14,"2025-03-20"
