"name","category","total","weekly","monthly","timestamp"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",2839,73,536,"2025-03-19"
"@interchain-kit/trust-extension","interchain-kit-wallets",2565,70,482,"2025-03-19"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",2717,103,601,"2025-03-19"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",1509,42,250,"2025-03-19"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",58873,762,2547,"2025-03-19"
"@cosmos-kit/ledger","cosmos-kit-wallets",67899,1685,5881,"2025-03-19"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",42810,1608,6541,"2025-03-19"
"@cosmos-kit/fin","cosmos-kit-wallets",61781,2085,7468,"2025-03-19"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",63871,1530,5451,"2025-03-19"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",375827,5790,25639,"2025-03-19"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",337285,5615,24193,"2025-03-19"
"@cosmos-kit/shell","cosmos-kit-wallets",60417,1438,5149,"2025-03-19"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",5777,96,271,"2025-03-19"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",442964,6611,27326,"2025-03-19"
"@cosmos-kit/vectis","cosmos-kit-wallets",71509,860,2866,"2025-03-19"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",66433,2086,7491,"2025-03-19"
"@cosmos-kit/ninji","cosmos-kit-wallets",11184,133,491,"2025-03-19"
"@cosmos-kit/station-extension","cosmos-kit-wallets",368768,4716,21161,"2025-03-19"
"@cosmos-kit/coin98","cosmos-kit-wallets",64250,1540,5475,"2025-03-19"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",495863,8030,32197,"2025-03-19"
"@cosmos-kit/exodus","cosmos-kit-wallets",58425,1546,5054,"2025-03-19"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",327838,5588,23987,"2025-03-19"
"@cosmos-kit/leap","cosmos-kit-wallets",475572,8068,31972,"2025-03-19"
"@cosmos-kit/xdefi","cosmos-kit-wallets",365654,4522,21094,"2025-03-19"
"@cosmos-kit/web3auth","cosmos-kit-wallets",25273,612,2770,"2025-03-19"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",5699,110,230,"2025-03-19"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",422132,6310,26370,"2025-03-19"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",60924,1450,5183,"2025-03-19"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",417887,6158,25805,"2025-03-19"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",70563,833,2787,"2025-03-19"
"@cosmos-kit/station","cosmos-kit-wallets",368310,4690,21081,"2025-03-19"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",59606,1461,5233,"2025-03-19"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",466895,7545,30683,"2025-03-19"
"@cosmos-kit/initia","cosmos-kit-wallets",5281,73,107,"2025-03-19"
"@cosmos-kit/frontier","cosmos-kit-wallets",57848,757,2539,"2025-03-19"
"@cosmos-kit/trust","cosmos-kit-wallets",336297,5652,24144,"2025-03-19"
"@cosmos-kit/compass","cosmos-kit-wallets",66466,1552,5574,"2025-03-19"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",491835,8264,33496,"2025-03-19"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",513432,8461,34111,"2025-03-19"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",12031,130,506,"2025-03-19"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",71850,1542,5685,"2025-03-19"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",381622,4702,21641,"2025-03-19"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",332542,4629,21202,"2025-03-19"
"@cosmos-kit/omni","cosmos-kit-wallets",67677,1644,5836,"2025-03-19"
"@cosmos-kit/keplr","cosmos-kit-wallets",491782,8549,33827,"2025-03-19"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",69583,1660,5820,"2025-03-19"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",455174,7432,30088,"2025-03-19"
"@cosmwasm/ts-codegen","cosmwasm",998713,12367,50832,"2025-03-19"
"@cosmwasm/ts-codegen-types","cosmwasm",45212,549,1822,"2025-03-19"
"@cosmwasm/ts-codegen-ast","cosmwasm",45870,580,1897,"2025-03-19"
"wasm-ast-types","cosmwasm",950861,11446,48343,"2025-03-19"
"cosmwasm-typescript-gen","cosmwasm",5770,10,294,"2025-03-19"
"@interchain-ui/react","interchain-ui",158063,4273,13892,"2025-03-19"
"@interchain-ui/vue","interchain-ui",7499,74,98,"2025-03-19"
"@cosmology/telescope","telescope",436020,7254,30367,"2025-03-19"
"@cosmology/lcd","telescope",499255,8609,42267,"2025-03-19"
"@cosmology/ast","telescope",494534,9387,42546,"2025-03-19"
"@cosmology/types","telescope",683230,12854,60082,"2025-03-19"
"@cosmology/utils","telescope",683661,12889,60114,"2025-03-19"
"@cosmology/proto-parser","telescope",682784,12827,60150,"2025-03-19"
"@osmonauts/telescope","telescope",239539,2090,5621,"2025-03-19"
"@osmonauts/lcd","telescope",999871,29585,96184,"2025-03-19"
"@osmonauts/ast","telescope",237533,2110,5539,"2025-03-19"
"@osmonauts/utils","telescope",226097,2238,5228,"2025-03-19"
"@osmonauts/types","telescope",240309,2103,5219,"2025-03-19"
"@osmonauts/proto-parser","telescope",241325,2102,5249,"2025-03-19"
"@dydxprotocol/v4-client-js","dydx",188003,23150,65899,"2025-03-19"
"stargazejs","stargaze",6916,10,48,"2025-03-19"
"@stargaze-zone/chain","stargaze",927,0,2,"2025-03-19"
"@stargaze-zone/contracts","stargaze",1079,0,23,"2025-03-19"
"stargaze-query","stargaze",1604,16,35,"2025-03-19"
"stridejs","stride",21159,68,496,"2025-03-19"
"quicksilverjs","quicksilver",4461,1,52,"2025-03-19"
"juno-network","juno",17909,77,685,"2025-03-19"
"@juno-network/assets","juno",1853,29,33,"2025-03-19"
"@osmonauts/math","osmosis",29691,422,1884,"2025-03-19"
"osmojs","osmosis",323258,4091,16603,"2025-03-19"
"osmo-query","osmosis",21021,271,1239,"2025-03-19"
"@chain-registry/client","chain-registry",619282,12380,53913,"2025-03-19"
"@chain-registry/types","chain-registry",2301548,40004,175376,"2025-03-19"
"@chain-registry/keplr","chain-registry",1010938,17309,70107,"2025-03-19"
"@chain-registry/cosmostation","chain-registry",818002,12640,53688,"2025-03-19"
"@chain-registry/osmosis","chain-registry",86937,1817,5909,"2025-03-19"
"@chain-registry/juno","chain-registry",40392,1475,4163,"2025-03-19"
"@chain-registry/assets","chain-registry",62801,2112,6879,"2025-03-19"
"@chain-registry/utils","chain-registry",793544,13468,66443,"2025-03-19"
"chain-registry","chain-registry",996845,15259,69297,"2025-03-19"
"cosmjs-utils","cosmology",20591,267,1090,"2025-03-19"
"@cosmology/cli","cosmology",7344,269,409,"2025-03-19"
"@cosmology/core","cosmology",18295,299,666,"2025-03-19"
"cosmology","cosmology",6818,2,352,"2025-03-19"
"interchain","cosmology",67373,840,8522,"2025-03-19"
"interchain-query","cosmology",12439,221,777,"2025-03-19"
"create-cosmwasm-app","cosmology",1225,1,8,"2025-03-19"
"@cosmology-ui/react","cosmology",9742,98,162,"2025-03-19"
"starshipjs","starship",10314,229,1295,"2025-03-19"
"@starship-ci/cli","starship",7578,184,1184,"2025-03-19"
"@starship-ci/client","starship",8176,165,1188,"2025-03-19"
"@launchql/db-templates","launchql",3376,5,22,"2025-03-19"
"@launchql/db-transform","launchql",1462,3,12,"2025-03-19"
"@launchql/ext-achievements","launchql",1730,2,4,"2025-03-19"
"@launchql/ext-jobs-queue","launchql",2160,2,5,"2025-03-19"
"@launchql/ext-jwt-claims","launchql",1907,2,11,"2025-03-19"
"@launchql/ext-types","launchql",2293,2,10,"2025-03-19"
"@launchql/faker","launchql",1938,13,28,"2025-03-19"
"@launchql/inflection","launchql",2084,2,5,"2025-03-19"
"@launchql/totp","launchql",1939,2,6,"2025-03-19"
"@pgql/parse","launchql",38545,3,143,"2025-03-19"
"@pgsql/deparser","launchql",,,,"2025-03-19"
"@pgsql/enums","launchql",901,0,4,"2025-03-19"
"@pgsql/parser","launchql",16155,15,4092,"2025-03-19"
"@pgsql/types","launchql",908205,32957,144966,"2025-03-19"
"@pgsql/utils","launchql",173385,10103,42610,"2025-03-19"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",44582,1710,8440,"2025-03-19"
"graphile-column-privileges-mutations","launchql",2982,55,254,"2025-03-19"
"libpg-query","launchql",2731464,65684,222445,"2025-03-19"
"pg-proto-parser","launchql",4719,37,109,"2025-03-19"
"pg-query-native-latest","launchql",340,2,14,"2025-03-19"
"pg-utils","launchql",602,2,8,"2025-03-19"
"pgsql-deparser","launchql",2167640,61479,205132,"2025-03-19"
"pgsql-enums","launchql",2189080,61493,205106,"2025-03-19"
"pgsql-parser","launchql",2003126,51410,162848,"2025-03-19"
"@protobufs/cosmos","protobufs",347652,2384,6202,"2025-03-19"
"@protobufs/google","protobufs",361221,2784,7549,"2025-03-19"
"@protobufs/gogoproto","protobufs",360947,2767,7475,"2025-03-19"
"@protobufs/cosmwasm","protobufs",140922,329,1439,"2025-03-19"
"@protobufs/tendermint","protobufs",344393,2365,6157,"2025-03-19"
"@protobufs/ibc","protobufs",144744,491,1924,"2025-03-19"
"@protobufs/cosmos_proto","protobufs",347268,2365,6162,"2025-03-19"
"@protobufs/osmosis","protobufs",10016,71,428,"2025-03-19"
"@protobufs/secret","protobufs",451,0,2,"2025-03-19"
"@protobufs/juno","protobufs",1514,0,101,"2025-03-19"
"@protobufs/akash","protobufs",549,0,5,"2025-03-19"
"@protobufs/regen","protobufs",520,0,5,"2025-03-19"
"@protobufs/pylons","protobufs",355,0,2,"2025-03-19"
"@protobufs/stargaze","protobufs",575,4,16,"2025-03-19"
"@protobufs/bcna","protobufs",451,0,4,"2025-03-19"
"@protobufs/comdex","protobufs",387,0,4,"2025-03-19"
"@protobufs/evmos","protobufs",291,0,3,"2025-03-19"
"@protobufs/axelar","protobufs",255,0,3,"2025-03-19"
"@protobufs/amino","protobufs",148023,473,2017,"2025-03-19"
"@cosmology/protobufjs","protobufs",807891,12851,60551,"2025-03-19"
"@pyramation/protobufjs","protobufs",228748,2111,5110,"2025-03-19"
"ast-stringify","utils",850818,11686,48668,"2025-03-19"
"nested-obj","utils",218156,10647,44433,"2025-03-19"
"strfy-json","utils",,,,"2025-03-19"
"schema-typescript","utils",12253,117,700,"2025-03-19"
"etag-hash","utils",48702,252,1737,"2025-03-19"
"uuid-hash","utils",14380,159,1253,"2025-03-19"
"inquirerer","utils",867832,11914,49909,"2025-03-19"
"publish-scripts","utils",15360,182,625,"2025-03-19"
"skitch-template","utils",1301,1,12,"2025-03-19"
