"name","category","total","weekly","monthly","timestamp"
"@interchain-kit/station-extension","interchain-kit-wallets",4941,467,1163,"2025-04-17"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",7289,1008,3523,"2025-04-17"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",4970,431,1133,"2025-04-17"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",4666,524,1864,"2025-04-17"
"@interchain-kit/trust-extension","interchain-kit-wallets",3664,472,1135,"2025-04-17"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",4474,475,1823,"2025-04-17"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",2152,274,663,"2025-04-17"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",58801,697,2953,"2025-04-17"
"@cosmos-kit/ledger","cosmos-kit-wallets",71703,1423,6273,"2025-04-17"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",46988,679,5392,"2025-04-17"
"@cosmos-kit/fin","cosmos-kit-wallets",64940,1039,5772,"2025-04-17"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",66389,1061,5308,"2025-04-17"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",390108,4093,20072,"2025-04-17"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",354277,4360,21359,"2025-04-17"
"@cosmos-kit/shell","cosmos-kit-wallets",63008,1096,5024,"2025-04-17"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",6042,60,268,"2025-04-17"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",458103,5480,26093,"2025-04-17"
"@cosmos-kit/vectis","cosmos-kit-wallets",70604,777,3040,"2025-04-17"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",69005,1036,5710,"2025-04-17"
"@cosmos-kit/ninji","cosmos-kit-wallets",11835,179,651,"2025-04-17"
"@cosmos-kit/station-extension","cosmos-kit-wallets",381763,3602,17005,"2025-04-17"
"@cosmos-kit/coin98","cosmos-kit-wallets",66743,1060,5288,"2025-04-17"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",513975,6479,30630,"2025-04-17"
"@cosmos-kit/exodus","cosmos-kit-wallets",61652,1089,5386,"2025-04-17"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",345579,4267,21083,"2025-04-17"
"@cosmos-kit/leap","cosmos-kit-wallets",494448,6448,31020,"2025-04-17"
"@cosmos-kit/xdefi","cosmos-kit-wallets",377448,3575,17748,"2025-04-17"
"@cosmos-kit/web3auth","cosmos-kit-wallets",25299,375,2032,"2025-04-17"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",6015,44,321,"2025-04-17"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",436133,5231,25043,"2025-04-17"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",63551,1024,5072,"2025-04-17"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",431782,5059,24274,"2025-04-17"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",69876,761,3062,"2025-04-17"
"@cosmos-kit/station","cosmos-kit-wallets",381147,3518,16806,"2025-04-17"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",62816,1033,5395,"2025-04-17"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",484614,5850,27833,"2025-04-17"
"@cosmos-kit/initia","cosmos-kit-wallets",5563,40,283,"2025-04-17"
"@cosmos-kit/frontier","cosmos-kit-wallets",58027,826,3207,"2025-04-17"
"@cosmos-kit/trust","cosmos-kit-wallets",353244,4330,21538,"2025-04-17"
"@cosmos-kit/compass","cosmos-kit-wallets",68690,1076,5363,"2025-04-17"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",510086,6402,30558,"2025-04-17"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",532372,6688,32065,"2025-04-17"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",12746,184,715,"2025-04-17"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",73601,1076,5342,"2025-04-17"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",392928,3715,19071,"2025-04-17"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",343444,3272,15893,"2025-04-17"
"@cosmos-kit/omni","cosmos-kit-wallets",69822,1249,5733,"2025-04-17"
"@cosmos-kit/keplr","cosmos-kit-wallets",510768,6670,32294,"2025-04-17"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",71687,1257,5761,"2025-04-17"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",477353,5596,27074,"2025-04-17"
"@cosmwasm/ts-codegen","cosmwasm",1009138,11776,49120,"2025-04-17"
"@cosmwasm/ts-codegen-types","cosmwasm",47121,692,2056,"2025-04-17"
"@cosmwasm/ts-codegen-ast","cosmwasm",47843,688,2132,"2025-04-17"
"wasm-ast-types","cosmwasm",959657,10831,46102,"2025-04-17"
"cosmwasm-typescript-gen","cosmwasm",5530,37,261,"2025-04-17"
"@interchain-ui/react","interchain-ui",175862,4968,22463,"2025-04-17"
"@interchain-ui/vue","interchain-ui",7827,114,613,"2025-04-17"
"@cosmology/telescope","telescope",454517,5190,24399,"2025-04-17"
"@cosmology/lcd","telescope",528005,7244,33851,"2025-04-17"
"@cosmology/ast","telescope",528433,9682,40196,"2025-04-17"
"@cosmology/types","telescope",729024,11884,52458,"2025-04-17"
"@cosmology/utils","telescope",729447,11901,52481,"2025-04-17"
"@cosmology/proto-parser","telescope",728665,11902,52512,"2025-04-17"
"@osmonauts/telescope","telescope",215009,1265,6026,"2025-04-17"
"@osmonauts/lcd","telescope",1056906,22633,116267,"2025-04-17"
"@osmonauts/ast","telescope",213400,1164,5400,"2025-04-17"
"@osmonauts/utils","telescope",204323,1236,5525,"2025-04-17"
"@osmonauts/types","telescope",214089,1118,4838,"2025-04-17"
"@osmonauts/proto-parser","telescope",214920,1115,5002,"2025-04-17"
"@dydxprotocol/v4-client-js","dydx",278855,17627,95918,"2025-04-17"
"stargazejs","stargaze",6692,59,318,"2025-04-17"
"@stargaze-zone/chain","stargaze",801,17,100,"2025-04-17"
"@stargaze-zone/contracts","stargaze",917,15,108,"2025-04-17"
"stargaze-query","stargaze",1587,3,65,"2025-04-17"
"stridejs","stride",20776,69,353,"2025-04-17"
"quicksilverjs","quicksilver",4576,16,169,"2025-04-17"
"juno-network","juno",17571,139,392,"2025-04-17"
"@juno-network/assets","juno",1565,74,199,"2025-04-17"
"@osmonauts/math","osmosis",29261,233,1372,"2025-04-17"
"osmojs","osmosis",324420,3037,15334,"2025-04-17"
"osmo-query","osmosis",22752,379,1858,"2025-04-17"
"@chain-registry/client","chain-registry",671005,13260,54548,"2025-04-17"
"@chain-registry/types","chain-registry",2405894,37174,161953,"2025-04-17"
"@chain-registry/keplr","chain-registry",1057343,13162,61056,"2025-04-17"
"@chain-registry/cosmostation","chain-registry",854081,10255,46078,"2025-04-17"
"@chain-registry/osmosis","chain-registry",88307,831,5311,"2025-04-17"
"@chain-registry/juno","chain-registry",43378,606,4128,"2025-04-17"
"@chain-registry/assets","chain-registry",67715,1385,6414,"2025-04-17"
"@chain-registry/utils","chain-registry",841321,14533,59106,"2025-04-17"
"chain-registry","chain-registry",1032722,12803,61157,"2025-04-17"
"cosmjs-utils","cosmology",20727,199,1404,"2025-04-17"
"@cosmology/cli","cosmology",5948,38,772,"2025-04-17"
"@cosmology/core","cosmology",17530,85,1221,"2025-04-17"
"cosmology","cosmology",6290,133,850,"2025-04-17"
"interchain","cosmology",69894,524,3278,"2025-04-17"
"interchain-query","cosmology",12852,113,1087,"2025-04-17"
"create-cosmwasm-app","cosmology",1170,6,152,"2025-04-17"
"@cosmology-ui/react","cosmology",7959,115,388,"2025-04-17"
"starshipjs","starship",11987,552,1698,"2025-04-17"
"@starship-ci/cli","starship",9190,580,1633,"2025-04-17"
"@starship-ci/client","starship",9753,587,1587,"2025-04-17"
"@launchql/db-templates","launchql",2756,39,419,"2025-04-17"
"@launchql/db-transform","launchql",1188,12,160,"2025-04-17"
"@launchql/ext-achievements","launchql",1349,11,203,"2025-04-17"
"@launchql/ext-jobs-queue","launchql",1795,10,220,"2025-04-17"
"@launchql/ext-jwt-claims","launchql",1536,14,201,"2025-04-17"
"@launchql/ext-types","launchql",2064,25,468,"2025-04-17"
"@launchql/faker","launchql",1724,13,387,"2025-04-17"
"@launchql/inflection","launchql",1624,12,288,"2025-04-17"
"@launchql/totp","launchql",1714,12,403,"2025-04-17"
"@pgql/parse","launchql",33003,6,40,"2025-04-17"
"@pgsql/deparser","launchql",,,,"2025-04-17"
"@pgsql/enums","launchql",948,14,47,"2025-04-17"
"@pgsql/parser","launchql",16190,8,40,"2025-04-17"
"@pgsql/types","launchql",1070739,33508,170159,"2025-04-17"
"@pgsql/utils","launchql",208642,6078,38087,"2025-04-17"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",53111,2020,10319,"2025-04-17"
"graphile-column-privileges-mutations","launchql",2984,18,163,"2025-04-17"
"libpg-query","launchql",2841087,70302,298426,"2025-04-17"
"pg-proto-parser","launchql",4903,26,187,"2025-04-17"
"pg-query-native-latest","launchql",357,21,42,"2025-04-17"
"pg-utils","launchql",648,63,114,"2025-04-17"
"pgsql-deparser","launchql",2269209,65430,283341,"2025-04-17"
"pgsql-enums","launchql",2284960,65400,283176,"2025-04-17"
"pgsql-parser","launchql",2070304,59526,246304,"2025-04-17"
"@protobufs/cosmos","protobufs",327128,1016,5659,"2025-04-17"
"@protobufs/google","protobufs",341566,1493,7305,"2025-04-17"
"@protobufs/gogoproto","protobufs",341248,1479,7261,"2025-04-17"
"@protobufs/cosmwasm","protobufs",139379,242,1940,"2025-04-17"
"@protobufs/tendermint","protobufs",323833,1012,5624,"2025-04-17"
"@protobufs/ibc","protobufs",143806,299,2635,"2025-04-17"
"@protobufs/cosmos_proto","protobufs",326015,1008,5621,"2025-04-17"
"@protobufs/osmosis","protobufs",10279,87,898,"2025-04-17"
"@protobufs/secret","protobufs",364,12,46,"2025-04-17"
"@protobufs/juno","protobufs",1402,13,72,"2025-04-17"
"@protobufs/akash","protobufs",457,9,41,"2025-04-17"
"@protobufs/regen","protobufs",444,5,40,"2025-04-17"
"@protobufs/pylons","protobufs",279,10,35,"2025-04-17"
"@protobufs/stargaze","protobufs",511,15,44,"2025-04-17"
"@protobufs/bcna","protobufs",377,7,30,"2025-04-17"
"@protobufs/comdex","protobufs",334,2,26,"2025-04-17"
"@protobufs/evmos","protobufs",246,5,24,"2025-04-17"
"@protobufs/axelar","protobufs",210,5,24,"2025-04-17"
"@protobufs/amino","protobufs",146327,265,1978,"2025-04-17"
"@cosmology/protobufjs","protobufs",850977,11979,52800,"2025-04-17"
"@pyramation/protobufjs","protobufs",206667,1014,4626,"2025-04-17"
"ast-stringify","utils",863271,11214,46428,"2025-04-17"
"nested-obj","utils",255280,6785,40103,"2025-04-17"
"strfy-json","utils",,,,"2025-04-17"
"schema-typescript","utils",12937,184,701,"2025-04-17"
"etag-hash","utils",48756,419,2446,"2025-04-17"
"uuid-hash","utils",14696,180,1177,"2025-04-17"
"inquirerer","utils",880962,11741,47734,"2025-04-17"
"publish-scripts","utils",15172,121,947,"2025-04-17"
"skitch-template","utils",1344,26,108,"2025-04-17"
